date,Belegte Betten,Freie Betten,Notfallreserve
2020-08-06T12:15:00+02:00,604,439,283
2020-08-05T12:15:00+02:00,617,422,285
2020-08-04T12:15:00+02:00,623,416,285
2020-08-03T12:15:00+02:00,593,518,0
2020-08-02T12:15:00+02:00,582,546,0
2020-08-01T12:15:00+02:00,584,542,0
2020-07-31T12:15:00+02:00,616,514,0
2020-07-30T12:15:00+02:00,598,531,0
2020-07-29T12:15:00+02:00,603,518,0
2020-07-28T12:15:00+02:00,572,540,0
2020-07-27T12:15:00+02:00,551,557,0
2020-07-26T12:15:00+02:00,532,591,0
2020-07-25T12:15:00+02:00,579,540,0
2020-07-24T12:15:00+02:00,599,525,0
2020-07-23T12:15:00+02:00,593,530,0
2020-07-22T12:15:00+02:00,562,559,0
2020-07-21T12:15:00+02:00,596,531,0
2020-07-20T12:15:00+02:00,583,540,0
2020-07-19T12:15:00+02:00,570,549,0
2020-07-18T12:15:00+02:00,582,535,0
2020-07-17T12:15:00+02:00,587,529,0
2020-07-16T12:15:00+02:00,594,530,0
2020-07-15T12:15:00+02:00,620,508,0
2020-07-14T12:15:00+02:00,595,530,0
2020-07-13T12:15:00+02:00,575,545,0
2020-07-12T12:15:00+02:00,574,536,0
2020-07-11T12:15:00+02:00,587,534,0
2020-07-10T12:15:00+02:00,617,509,0
2020-07-09T12:15:00+02:00,612,523,0
2020-07-08T12:15:00+02:00,591,548,0
2020-07-07T12:15:00+02:00,604,536,0
2020-07-06T12:15:00+02:00,598,552,0
2020-07-05T12:15:00+02:00,571,557,0
2020-07-04T12:15:00+02:00,600,529,0
2020-07-03T12:15:00+02:00,518,411,0
2020-07-02T12:15:00+02:00,614,518,0
2020-07-01T12:15:00+02:00,621,513,0
2020-06-30T12:15:00+02:00,611,519,0
2020-06-29T12:15:00+02:00,607,524,0
2020-06-28T12:15:00+02:00,612,515,0
2020-06-27T12:15:00+02:00,611,526,0
2020-06-26T12:15:00+02:00,608,528,0
2020-06-25T12:15:00+02:00,594,541,0
2020-06-24T12:15:00+02:00,616,512,0
2020-06-23T12:15:00+02:00,624,510,0
2020-06-22T12:15:00+02:00,603,531,0
2020-06-21T12:15:00+02:00,586,547,0
2020-06-20T12:15:00+02:00,601,530,0
2020-06-19T12:15:00+02:00,620,514,0
2020-06-18T12:15:00+02:00,627,506,0
2020-06-17T12:15:00+02:00,626,505,0
2020-06-16T12:15:00+02:00,620,512,0
2020-06-15T12:15:00+02:00,616,514,0
2020-06-14T12:15:00+02:00,597,525,0
2020-06-13T12:15:00+02:00,603,527,0
2020-06-12T12:15:00+02:00,604,528,0
2020-06-11T12:15:00+02:00,605,529,0
2020-06-10T12:15:00+02:00,598,537,0
2020-06-09T12:15:00+02:00,585,542,0
2020-06-08T12:15:00+02:00,564,569,0
2020-06-07T12:15:00+02:00,562,567,0
2020-06-06T12:15:00+02:00,595,533,0
2020-06-05T12:15:00+02:00,623,520,0
2020-06-04T12:15:00+02:00,612,526,0
2020-06-03T12:15:00+02:00,602,532,0
2020-06-02T12:15:00+02:00,563,565,0
2020-06-01T12:15:00+02:00,550,583,0
2020-05-31T12:15:00+02:00,578,555,0
2020-05-30T12:15:00+02:00,581,546,0
2020-05-29T12:15:00+02:00,594,535,0
2020-05-28T12:15:00+02:00,600,534,0
2020-05-27T12:15:00+02:00,609,527,0
2020-05-26T12:15:00+02:00,593,542,0
2020-05-25T12:15:00+02:00,585,535,0
2020-05-24T12:15:00+02:00,575,529,0
2020-05-23T12:15:00+02:00,581,562,0
2020-05-22T12:15:00+02:00,577,565,0
2020-05-21T12:15:00+02:00,591,548,0
2020-05-20T12:15:00+02:00,589,552,0
2020-05-19T12:15:00+02:00,593,535,0
2020-05-18T12:15:00+02:00,550,576,0
2020-05-17T12:15:00+02:00,543,572,0
2020-05-16T12:15:00+02:00,577,544,0
2020-05-15T12:15:00+02:00,602,532,0
2020-05-14T12:15:00+02:00,580,549,0
2020-05-13T12:15:00+02:00,576,555,0
2020-05-12T12:15:00+02:00,584,538,0
2020-05-11T12:15:00+02:00,566,554,0
2020-05-10T12:15:00+02:00,552,568,0
2020-05-09T12:15:00+02:00,582,545,0
2020-05-08T12:15:00+02:00,567,557,0
2020-05-07T12:15:00+02:00,585,533,0
2020-05-06T12:15:00+02:00,607,521,0
2020-05-05T12:15:00+02:00,580,537,0
2020-05-04T12:15:00+02:00,564,540,0
2020-05-03T12:15:00+02:00,578,526,0
2020-05-02T12:15:00+02:00,543,559,0
2020-05-01T12:15:00+02:00,560,555,0
2020-04-30T12:15:00+02:00,573,534,0
2020-04-29T12:15:00+02:00,584,516,0
2020-04-28T12:15:00+02:00,550,521,0
2020-04-27T12:15:00+02:00,546,523,0
2020-04-26T12:15:00+02:00,544,527,0
2020-04-25T12:15:00+02:00,567,506,0
2020-04-24T12:15:00+02:00,565,499,0
2020-04-23T12:15:00+02:00,548,491,0
2020-04-22T12:15:00+02:00,561,491,0
2020-04-21T12:15:00+02:00,562,509,0
2020-04-20T12:15:00+02:00,504,498,0
2020-04-19T12:15:00+02:00,538,496,0
2020-04-18T12:15:00+02:00,538,457,0
2020-04-17T12:15:00+02:00,530,449,0
2020-04-16T12:15:00+02:00,531,553,0
2020-04-15T12:15:00+02:00,398,346,0
2020-04-14T12:15:00+02:00,344,325,0
2020-04-13T12:15:00+02:00,338,338,0
2020-04-12T12:15:00+02:00,345,331,0
2020-04-11T12:15:00+02:00,354,302,0
2020-04-10T12:15:00+02:00,429,339,0
2020-04-09T12:15:00+02:00,446,364,0
2020-04-08T12:15:00+02:00,458,329,0
2020-04-07T12:15:00+02:00,436,342,0
2020-04-06T12:15:00+02:00,440,330,0
2020-04-05T12:15:00+02:00,436,400,0
2020-04-04T12:15:00+02:00,454,390,0
2020-04-03T12:15:00+02:00,472,382,0
2020-04-02T12:15:00+02:00,436,406,0
2020-04-01T12:15:00+02:00,409,410,0
2020-03-31T12:15:00+02:00,391,394,0
2020-03-30T12:15:00+02:00,300,326,0
2020-03-29T12:15:00+02:00,267,246,0
2020-03-28T12:15:00+01:00,293,255,0
2020-03-27T12:15:00+01:00,301,248,0
2020-03-26T12:15:00+01:00,255,187,0
2020-03-25T12:15:00+01:00,180,151,0
2020-03-24T12:15:00+01:00,168,157,0
2020-03-23T12:15:00+01:00,134,130,0
2020-03-22T12:15:00+01:00,104,119,0
2020-03-21T12:15:00+01:00,74,117,0
2020-03-20T12:15:00+01:00,16,99,0
